1;NordavindDNB|riolu!;380071735
2;Law¬тєснηо.STIHL;311663386
3;racehans.STIHL;123181755
4;»Kripke;97842343
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42541567
6;!dameager!;34721063
7;TnT|Lucario;32808438
8;«厶ア»Runner;27064475
9;λиפгıIZeŗefIıмєс;24639130
10;Ŀĸя¬Τυявοॆ;20831636
11;always²;18410454
12;ғฟ๏〢Schmaniol.STIHL;17585745
13;(((๙ครใวคภツ.8.1;13727359
14;Spee:D;10851088
15;#U.1.L.Constantin;10404639
16;TSMGranaDy!STIHL;10229232
17;»ЯтА«Blizz;10050518
18;DerruppigePinkipu;9958543
19;ѕтух.STIHL;8417868
20;»мєс¬TMshocko.0;7863906
21;Visionary;7396396
22;λиפгıIjooey;7269732
23;fвĭŴέŖήi;6849842
24;Steffen93;6274801
25;»кıllєя«''';5902428
26;ฬคงε.PhilKos;5664065
27;|lDgAl|ИैaHCॆo3;5266420
28;Chaos;5253467
29;Ŀĸя¬M4x1.STIHL;5095861
30;heinrichsson;5085878
31;~Zaitsev`;4938300
32;|lDgAl|HeXeRMaNBF;4762863
33;euklid;4565242
34;teddyleins_zweit_frau;4274475
35;chen65;4229502
36;TnTpassiI|GC;4132633
37;ғฟ๏.Logic;3831797
38;тв»פаякι!;3814143
39;Ebro;3804917
40;Akira;3794810
41;|ηงίऽ๋ίъוэ«đampf॥;3550851
42;»TaC«ङैɷÐɷMツ;3460201
43;Ŀυсĸеяѕ¬Ðēτเתน;3409806
44;-NukeDragon-;3146453
45;XR~Mr.Bones;3117314
46;Ŗėvėη'Дтzε-Ρεηĝ;3061221
47;exÐ|Bladee;3024417
48;leandagu';3004356
49;nbspŁĬżť@Z;2718432
50;ςс๙єωの¬メูล๏๙ื็ภ����;2707683
51;Neyter;2672286
52;Jaeger;2569266
53;GNDjinho;2520734
54;Һקςоופεוѕε;2520587
55;|lDgAl|ИैaHCॆo3;2502999
56;989.kH;2426937
57;.asozialer.hal.ko;2395758
58;Dunno|Neon;2362713
59;10°Lนkε«;2335708
60;Ńitřoχツ;2263679
61;Јσнηηуғιχะ;2187096
62;Maddin-GÖ;2112725
63;хγ»looo;2098900
64;Junidan龍;2094675
65;EasyืX;2087015
66;UwS||Franzis²;2070631
67;ΧЯ//Асίδ*GG;2025601
68;Hyker///нот;2020665
69;Mini;1991097
70;Germany///Paddi.iGn;1985688
71;Nasenbär;1976672
72;apΧ.คใεאD;1946298
73;Schnuffi;1944012
74;thewne;1938358
75;sebi;1926986
76;Crucial;1919578
77;zero|Skywalker;1878590
78;&#60DoPN&#62Jan;1878425
79;ѕтι¬Gै२६ॆiिु〤;1772094
80;Spud_Murphy;1769326
81;oldschmaniaccount;1759269
82;LSD|Dengel;1758205
83;Achmedツ;1753713
84;פэ//ไ»є๔๔уッєу;1742949
85;ŋξţźÔňξ;1725846
86;ScrewD.¬Kenji;1705287
87;meow²;1693235
88;FISCH;1674040
89;UGUMULUGU;1665597
90;Penisotter;1655762
91;ѕקεεの»Alecz;1624349
92;TnTのiהgò.Óｯ;1620632
93;»хтвн;1620166
94;ĐξvïLツ°;1613779
95;Frosch;1608215
96;da¢SP´killervirus.シ;1596049
97;ЯҒ»Ritus!;1591088
98;DrehspießfleischimBrot;1575522
99;νѕρ.Luuuke!;1567459
100;~ѕтоямісаиѕ~/Errish!;1542189
