1;NordavindDNB|riolu!;363367077
2;Law¬тєснηо.STIHL;324309599
3;racehans.STIHL;123240682
4;»Kripke;96171666
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42446711
6;!dameager!;37871239
7;TnT|Lucario;32591582
8;«厶ア»Runner;27182615
9;ғฟ๏〢Schmaniol.STIHL;25079284
10;λиפгıIZeŗefIıмєс;24384980
11;Ŀĸя¬Τυявοॆ;20698330
12;always²;18377010
13;(((๙ครใวคภツ.8.1;13696989
14;Spee:D;10823435
15;#U.1.L.Constantin;10281000
16;TSMGranaDy!STIHL;10237141
17;»ЯтА«Blizz;9947250
18;DerruppigePinkipu;9913184
19;»мєс¬TMshocko.0;9842855
20;ѕтух.STIHL;8342192
21;λиפгıIjooey;7694994
22;Visionary;7328048
23;fвĭŴέŖήi;6779208
24;Steffen93;6217362
25;»кıllєя«''';5824483
26;ฬคงε.PhilKos;5568123
27;|lDgAl|ИैaHCॆo3;5257116
28;Chaos;5208482
29;Ŀĸя¬M4x1.STIHL;5067161
30;heinrichsson;5065089
31;~Zaitsev`;4931143
32;|lDgAl|HeXeRMaNBF;4743551
33;TnT.ezom;4597255
34;euklid;4538830
35;teddyleins_zweit_frau;4269127
36;chen65;4227359
37;TnTpassiI|GC;4125035
38;ғฟ๏.Logic;3883390
39;Akira;3862320
40;Ebro;3795898
41;тв»פаякι!;3732782
42;|ηงίऽ๋ίъוэ«đampf॥;3527774
43;»TaC«ङैɷÐɷMツ;3450247
44;Ŀυсĸеяѕ¬Ðēτเתน;3409314
45;-NukeDragon-;3143237
46;XR~Mr.Bones;3107473
47;Ŗėvėη'Дтzε-Ρεηĝ;3051000
48;exÐ|Bladee;3010363
49;leandagu';2984227
50;nbspŁĬżť@Z;2705922
51;ςс๙єωの¬メูล๏๙ื็ภ����;2703517
52;Neyter;2662156
53;Jaeger;2559440
54;GNDjinho;2509284
55;Һקςоופεוѕε;2508919
56;|lDgAl|ИैaHCॆo3;2506524
57;989.kH;2412730
58;Dunno|Neon;2400245
59;.asozialer.hal.ko;2383958
60;10°Lนkε«;2296367
61;Ńitřoχツ;2249078
62;Јσнηηуғιχะ;2176813
63;Maddin-GÖ;2102635
64;хγ»looo;2090780
65;Junidan龍;2087087
66;EasyืX;2080583
67;UwS||Franzis²;2066278
68;ΧЯ//Асίδ*GG;2025341
69;Hyker///нот;2006343
70;Nasenbär;1970188
71;Germany///Paddi.iGn;1968232
72;Mini;1965425
73;Schnuffi;1930608
74;thewne;1925327
75;sebi;1918189
76;apΧ.คใεאD;1916922
77;Crucial;1897643
78;zero|Skywalker;1874478
79;&#60DoPN&#62Jan;1869638
80;ѕтι¬Gै२६ॆiिु〤;1760919
81;LSD|Dengel;1750615
82;oldschmaniaccount;1745917
83;Spud_Murphy;1745116
84;פэ//ไ»є๔๔уッєу;1739945
85;ŋξţźÔňξ;1718077
86;ScrewD.¬Kenji;1701677
87;Achmedツ;1692358
88;FISCH;1677838
89;meow²;1668141
90;UGUMULUGU;1656616
91;Penisotter;1649502
92;ѕקεεの»Alecz;1617154
93;TnTのiהgò.Óｯ;1615317
94;ĐξvïLツ°;1609283
95;»хтвн;1607378
96;Frosch;1593067
97;da¢SP´killervirus.シ;1588572
98;DrehspießfleischimBrot;1577136
99;ЯҒ»Ritus!;1572186
100;νѕρ.Luuuke!;1560766
