1;NordavindDNB|riolu!;379722112
2;Law¬тєснηо.STIHL;311987126
3;racehans.STIHL;123417761
4;»Kripke;97774103
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;41618812
6;!dameager!;34736282
7;TnT|Lucario;32985681
8;«厶ア»Runner;27025709
9;λиפгıIZeŗefIıмєс;24639399
10;Ŀĸя¬Τυявοॆ;20886722
11;always²;18418835
12;ғฟ๏〢Schmaniol.STIHL;17645794
13;(((๙ครใวคภツ.8.1;13757691
14;Spee:D;10879864
15;#U.1.L.Constantin;10415674
16;TSMGranaDy!STIHL;10320704
17;»ЯтА«Blizz;10069366
18;DerruppigePinkipu;9968894
19;ѕтух.STIHL;8419324
20;»мєс¬TMshocko.0;7872127
21;Visionary;7441256
22;fвĭŴέŖήi;6875732
23;λиפгıIjooey;6614291
24;Steffen93;6140643
25;»кıllєя«''';5922381
26;ฬคงε.PhilKos;5708251
27;Chaos;5268121
28;|lDgAl|ИैaHCॆo3;5265708
29;heinrichsson;5100375
30;Ŀĸя¬M4x1.STIHL;5090140
31;~Zaitsev`;4939691
32;|lDgAl|HeXeRMaNBF;4772198
33;euklid;4575151
34;teddyleins_zweit_frau;4279939
35;chen65;4233637
36;TnTpassiI|GC;4136448
37;ғฟ๏.Logic;3837975
38;тв»פаякι!;3815398
39;Ebro;3807217
40;|ηงίऽ๋ίъוэ«đampf॥;3568384
41;»TaC«ङैɷÐɷMツ;3468316
42;Ŀυсĸеяѕ¬Ðēτเתน;3424969
43;-NukeDragon-;3154261
44;XR~Mr.Bones;3121617
45;Ŗėvėη'Дтzε-Ρεηĝ;3067628
46;exÐ|Bladee;3022938
47;leandagu';3005255
48;nbspŁĬżť@Z;2727715
49;ςс๙єωの¬メูล๏๙ื็ภ����;2710692
50;Neyter;2677819
51;Jaeger;2571890
52;GNDjinho;2527687
53;Һקςоופεוѕε;2525428
54;|lDgAl|ИैaHCॆo3;2505713
55;989.kH;2435276
56;Akira;2431494
57;.asozialer.hal.ko;2399500
58;10°Lนkε«;2339931
59;Dunno|Neon;2307388
60;Ńitřoχツ;2269918
61;Јσнηηуғιχะ;2189523
62;Maddin-GÖ;2118212
63;хγ»looo;2103559
64;Junidan龍;2098696
65;EasyืX;2091479
66;Hyker///нот;2078419
67;UwS||Franzis²;2078239
68;ΧЯ//Асίδ*GG;2027357
69;Mini;1997582
70;Germany///Paddi.iGn;1993826
71;Nasenbär;1981781
72;Schnuffi;1953799
73;apΧ.คใεאD;1949430
74;thewne;1944692
75;sebi;1931376
76;Crucial;1919823
77;&#60DoPN&#62Jan;1883242
78;zero|Skywalker;1864994
79;Spud_Murphy;1777237
80;ѕтι¬Gै२६ॆiिु〤;1774437
81;oldschmaniaccount;1766577
82;Achmedツ;1760430
83;LSD|Dengel;1759332
84;פэ//ไ»є๔๔уッєу;1745400
85;ŋξţźÔňξ;1730041
86;ScrewD.¬Kenji;1709173
87;meow²;1700346
88;UGUMULUGU;1666523
89;FISCH;1665815
90;Penisotter;1659176
91;ѕקεεの»Alecz;1629217
92;»хтвн;1625317
93;TnTのiהgò.Óｯ;1625082
94;ĐξvïLツ°;1617183
95;Frosch;1615802
96;da¢SP´killervirus.シ;1600574
97;ЯҒ»Ritus!;1594586
98;νѕρ.Luuuke!;1574329
99;DrehspießfleischimBrot;1574270
100;~ѕтоямісаиѕ~/Errish!;1549718
