1;NordavindDNB|riolu!;367334775
2;Law¬тєснηо.STIHL;321645121
3;racehans.STIHL;120711305
4;»Kripke;96617629
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42510460
6;!dameager!;34698129
7;TnT|Lucario;32690177
8;«厶ア»Runner;27334327
9;λиפгıIZeŗefIıмєс;24459273
10;ғฟ๏〢Schmaniol.STIHL;22322835
11;Ŀĸя¬Τυявοॆ;20747677
12;always²;18383247
13;(((๙ครใวคภツ.8.1;13706266
14;Spee:D;10827883
15;#U.1.L.Constantin;10380902
16;TSMGranaDy!STIHL;10229069
17;»ЯтА«Blizz;9984685
18;DerruppigePinkipu;9920015
19;»мєс¬TMshocko.0;9608809
20;ѕтух.STIHL;8361539
21;λиפгıIjooey;7554635
22;Visionary;7351907
23;fвĭŴέŖήi;6789008
24;Steffen93;6247879
25;»кıllєя«''';5857480
26;ฬคงε.PhilKos;5597008
27;|lDgAl|ИैaHCॆo3;5257477
28;Chaos;5216433
29;Ŀĸя¬M4x1.STIHL;5097753
30;heinrichsson;5067645
31;~Zaitsev`;4929640
32;|lDgAl|HeXeRMaNBF;4746529
33;TnT.ezom;4601106
34;euklid;4545644
35;teddyleins_zweit_frau;4271173
36;chen65;4227852
37;TnTpassiI|GC;4126039
38;ғฟ๏.Logic;3894068
39;Akira;3862141
40;Ebro;3797545
41;тв»פаякι!;3747877
42;|ηงίऽ๋ίъוэ«đampf॥;3537948
43;»TaC«ङैɷÐɷMツ;3456260
44;Ŀυсĸеяѕ¬Ðēτเתน;3412483
45;-NukeDragon-;3141878
46;XR~Mr.Bones;3107938
47;Ŗėvėη'Дтzε-Ρεηĝ;3051413
48;exÐ|Bladee;3022499
49;leandagu';2989005
50;nbspŁĬżť@Z;2707905
51;ςс๙єωの¬メูล๏๙ื็ภ����;2704100
52;Neyter;2665881
53;Jaeger;2560692
54;GNDjinho;2513432
55;Һקςоופεוѕε;2512875
56;|lDgAl|ИैaHCॆo3;2499460
57;989.kH;2417997
58;.asozialer.hal.ko;2387505
59;Dunno|Neon;2351920
60;10°Lนkε«;2324867
61;Ńitřoχツ;2252524
62;Јσнηηуғιχะ;2180698
63;Maddin-GÖ;2105836
64;хγ»looo;2093654
65;Junidan龍;2089099
66;EasyืX;2082128
67;UwS||Franzis²;2072425
68;ΧЯ//Асίδ*GG;2024824
69;Hyker///нот;2014921
70;Germany///Paddi.iGn;1977470
71;Mini;1975795
72;Nasenbär;1970693
73;Schnuffi;1934243
74;thewne;1930625
75;apΧ.คใεאD;1927630
76;sebi;1919673
77;Crucial;1897958
78;zero|Skywalker;1877108
79;&#60DoPN&#62Jan;1870375
80;ѕтι¬Gै२६ॆiिु〤;1763848
81;Spud_Murphy;1754743
82;LSD|Dengel;1754037
83;oldschmaniaccount;1749798
84;Achmedツ;1745415
85;פэ//ไ»є๔๔уッєу;1740453
86;ŋξţźÔňξ;1720098
87;ScrewD.¬Kenji;1702179
88;FISCH;1680448
89;meow²;1679104
90;UGUMULUGU;1658933
91;Penisotter;1651549
92;ѕקεεの»Alecz;1621612
93;TnTのiהgò.Óｯ;1616637
94;ĐξvïLツ°;1609480
95;»хтвн;1609269
96;Frosch;1599031
97;da¢SP´killervirus.シ;1590050
98;DrehspießfleischimBrot;1579778
99;ЯҒ»Ritus!;1576005
100;νѕρ.Luuuke!;1560898
