1;NordavindDNB|riolu!;363423515
2;Law¬тєснηо.STIHL;324232111
3;racehans.STIHL;123850103
4;»Kripke;96638922
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42491367
6;!dameager!;36967478
7;TnT|Lucario;32667063
8;«厶ア»Runner;27365829
9;λиפгıIZeŗefIıмєс;24460467
10;ғฟ๏〢Schmaniol.STIHL;22325790
11;Ŀĸя¬Τυявοॆ;20717311
12;always²;18379025
13;(((๙ครใวคภツ.8.1;13702186
14;Spee:D;10825847
15;#U.1.L.Constantin;10370620
16;TSMGranaDy!STIHL;10233387
17;»ЯтА«Blizz;9976851
18;DerruppigePinkipu;9919068
19;»мєс¬TMshocko.0;9827760
20;ѕтух.STIHL;8344727
21;λиפгıIjooey;7689812
22;Visionary;7339019
23;fвĭŴέŖήi;6785524
24;Steffen93;6225933
25;»кıllєя«''';5845826
26;ฬคงε.PhilKos;5571289
27;|lDgAl|ИैaHCॆo3;5256644
28;Chaos;5213597
29;Ŀĸя¬M4x1.STIHL;5094964
30;heinrichsson;5066521
31;~Zaitsev`;4930711
32;|lDgAl|HeXeRMaNBF;4745659
33;TnT.ezom;4600980
34;euklid;4541438
35;teddyleins_zweit_frau;4269876
36;chen65;4228144
37;TnTpassiI|GC;4125470
38;ғฟ๏.Logic;3887176
39;Akira;3862843
40;Ebro;3796712
41;тв»פаякι!;3746736
42;|ηงίऽ๋ίъוэ«đampf॥;3532156
43;»TaC«ङैɷÐɷMツ;3452677
44;Ŀυсĸеяѕ¬Ðēτเתน;3413301
45;-NukeDragon-;3146159
46;XR~Mr.Bones;3108004
47;Ŗėvėη'Дтzε-Ρεηĝ;3051487
48;exÐ|Bladee;3015342
49;leandagu';2988644
50;nbspŁĬżť@Z;2706903
51;ςс๙єωの¬メูล๏๙ื็ภ����;2703757
52;Neyter;2664215
53;Jaeger;2559950
54;GNDjinho;2510893
55;Һקςоופεוѕε;2510766
56;|lDgAl|ИैaHCॆo3;2507135
57;989.kH;2414437
58;.asozialer.hal.ko;2386652
59;Dunno|Neon;2351624
60;10°Lนkε«;2322842
61;Ńitřoχツ;2251429
62;Јσнηηуғιχะ;2178984
63;Maddin-GÖ;2104061
64;хγ»looo;2091811
65;Junidan龍;2088205
66;EasyืX;2081293
67;UwS||Franzis²;2073207
68;ΧЯ//Асίδ*GG;2025443
69;Hyker///нот;2012465
70;Germany///Paddi.iGn;1974187
71;Mini;1971499
72;Nasenbär;1970429
73;Schnuffi;1932470
74;thewne;1928748
75;apΧ.คใεאD;1925021
76;sebi;1918856
77;Crucial;1897485
78;zero|Skywalker;1875700
79;&#60DoPN&#62Jan;1870232
80;ѕтι¬Gै२६ॆiिु〤;1763195
81;Spud_Murphy;1751351
82;LSD|Dengel;1750873
83;oldschmaniaccount;1748294
84;Achmedツ;1745436
85;פэ//ไ»є๔๔уッєу;1740194
86;ŋξţźÔňξ;1718911
87;ScrewD.¬Kenji;1701878
88;FISCH;1678657
89;meow²;1671745
90;UGUMULUGU;1657099
91;Penisotter;1650568
92;ѕקεεの»Alecz;1620215
93;TnTのiהgò.Óｯ;1616135
94;ĐξvïLツ°;1609540
95;»хтвн;1608141
96;Frosch;1596137
97;da¢SP´killervirus.シ;1589341
98;DrehspießfleischimBrot;1578111
99;ЯҒ»Ritus!;1573731
100;νѕρ.Luuuke!;1562813
