1;NordavindDNB|riolu!;380061139
2;Law¬тєснηо.STIHL;311652692
3;racehans.STIHL;123178983
4;»Kripke;97841007
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42585732
6;!dameager!;34721208
7;TnT|Lucario;32807596
8;«厶ア»Runner;27064133
9;λиפгıIZeŗefIıмєс;24638752
10;Ŀĸя¬Τυявοॆ;20831474
11;always²;18410000
12;ғฟ๏〢Schmaniol.STIHL;17585375
13;(((๙ครใวคภツ.8.1;13727179
14;Spee:D;10851376
15;#U.1.L.Constantin;10404429
16;TSMGranaDy!STIHL;10229013
17;»ЯтА«Blizz;10050168
18;DerruppigePinkipu;9961490
19;ѕтух.STIHL;8417818
20;»мєс¬TMshocko.0;7863675
21;Visionary;7396451
22;λиפгıIjooey;7089507
23;fвĭŴέŖήi;6852898
24;Steffen93;6275152
25;»кıllєя«''';5902278
26;ฬคงε.PhilKos;5664000
27;|lDgAl|ИैaHCॆo3;5266463
28;Chaos;5254510
29;Ŀĸя¬M4x1.STIHL;5096225
30;heinrichsson;5086112
31;~Zaitsev`;4938416
32;|lDgAl|HeXeRMaNBF;4762977
33;euklid;4566215
34;teddyleins_zweit_frau;4274496
35;chen65;4229540
36;TnTpassiI|GC;4133396
37;ғฟ๏.Logic;3831715
38;тв»פаякι!;3814086
39;Ebro;3804889
40;Akira;3794717
41;|ηงίऽ๋ίъוэ«đampf॥;3550928
42;»TaC«ङैɷÐɷMツ;3460118
43;Ŀυсĸеяѕ¬Ðēτเתน;3409812
44;-NukeDragon-;3146842
45;XR~Mr.Bones;3117824
46;Ŗėvėη'Дтzε-Ρεηĝ;3061467
47;exÐ|Bladee;3024423
48;leandagu';3004946
49;nbspŁĬżť@Z;2718603
50;ςс๙єωの¬メูล๏๙ื็ภ����;2707701
51;Neyter;2672531
52;Jaeger;2569568
53;GNDjinho;2520986
54;Һקςоופεוѕε;2520809
55;|lDgAl|ИैaHCॆo3;2503056
56;989.kH;2427115
57;.asozialer.hal.ko;2395811
58;Dunno|Neon;2362830
59;10°Lนkε«;2335814
60;Ńitřoχツ;2264468
61;Јσнηηуғιχะ;2187120
62;Maddin-GÖ;2112819
63;хγ»looo;2099060
64;Junidan龍;2095347
65;EasyืX;2087087
66;UwS||Franzis²;2070594
67;ΧЯ//Асίδ*GG;2025641
68;Hyker///нот;2020603
69;Mini;1991062
70;Germany///Paddi.iGn;1985763
71;Nasenbär;1976688
72;apΧ.คใεאD;1946232
73;Schnuffi;1944227
74;thewne;1938675
75;sebi;1927538
76;Crucial;1919524
77;&#60DoPN&#62Jan;1878795
78;zero|Skywalker;1878690
79;ѕтι¬Gै२६ॆiिु〤;1772139
80;Spud_Murphy;1769316
81;oldschmaniaccount;1759330
82;LSD|Dengel;1758172
83;Achmedツ;1753697
84;פэ//ไ»є๔๔уッєу;1743026
85;ŋξţźÔňξ;1726311
86;ScrewD.¬Kenji;1705286
87;meow²;1693191
88;FISCH;1674478
89;UGUMULUGU;1665696
90;Penisotter;1655837
91;ѕקεεの»Alecz;1624335
92;TnTのiהgò.Óｯ;1621440
93;»хтвн;1620395
94;ĐξvïLツ°;1614174
95;Frosch;1608353
96;da¢SP´killervirus.シ;1596515
97;ЯҒ»Ritus!;1591144
98;DrehspießfleischimBrot;1575735
99;νѕρ.Luuuke!;1567486
100;~ѕтоямісаиѕ~/Errish!;1542318
