1;NordavindDNB|riolu!;380437605
2;Law¬тєснηо.STIHL;311426608
3;racehans.STIHL;122923291
4;»Kripke;97817242
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42546342
6;!dameager!;34720475
7;TnT|Lucario;32817678
8;«厶ア»Runner;27213107
9;λиפгıIZeŗefIıмєс;24631210
10;Ŀĸя¬Τυявοॆ;20797556
11;always²;18408835
12;ғฟ๏〢Schmaniol.STIHL;17591221
13;(((๙ครใวคภツ.8.1;13727618
14;Spee:D;10850389
15;#U.1.L.Constantin;10401308
16;TSMGranaDy!STIHL;10230111
17;»ЯтА«Blizz;10040541
18;DerruppigePinkipu;9932108
19;»мєс¬TMshocko.0;8813379
20;ѕтух.STIHL;8414773
21;Visionary;7388916
22;λиפгıIjooey;7296321
23;fвĭŴέŖήi;6828592
24;Steffen93;6266926
25;»кıllєя«''';5900389
26;ฬคงε.PhilKos;5660856
27;|lDgAl|ИैaHCॆo3;5266157
28;Chaos;5240940
29;Ŀĸя¬M4x1.STIHL;5094047
30;heinrichsson;5083121
31;~Zaitsev`;4939320
32;|lDgAl|HeXeRMaNBF;4756838
33;euklid;4560942
34;teddyleins_zweit_frau;4272846
35;chen65;4230279
36;TnTpassiI|GC;4133322
37;тв»פаякι!;3811192
38;ғฟ๏.Logic;3806531
39;Ebro;3806086
40;Akira;3796113
41;|ηงίऽ๋ίъוэ«đampf॥;3547866
42;»TaC«ङैɷÐɷMツ;3460854
43;Ŀυсĸеяѕ¬Ðēτเתน;3410476
44;-NukeDragon-;3145013
45;XR~Mr.Bones;3114970
46;Ŗėvėη'Дтzε-Ρεηĝ;3060697
47;exÐ|Bladee;3025369
48;leandagu';3005822
49;nbspŁĬżť@Z;2717071
50;ςс๙єωの¬メูล๏๙ื็ภ����;2707955
51;Neyter;2672009
52;Jaeger;2565554
53;GNDjinho;2520247
54;Һקςоופεוѕε;2519483
55;|lDgAl|ИैaHCॆo3;2502082
56;989.kH;2427664
57;.asozialer.hal.ko;2394972
58;Dunno|Neon;2361512
59;10°Lนkε«;2334833
60;Ńitřoχツ;2262947
61;Јσнηηуғιχะ;2187032
62;Maddin-GÖ;2110932
63;хγ»looo;2098216
64;Junidan龍;2094034
65;EasyืX;2085744
66;UwS||Franzis²;2071506
67;ΧЯ//Асίδ*GG;2026288
68;Hyker///нот;2019694
69;Mini;1988379
70;Germany///Paddi.iGn;1984166
71;Nasenbär;1976746
72;apΧ.คใεאD;1945099
73;Schnuffi;1943058
74;thewne;1936866
75;sebi;1926371
76;Crucial;1920269
77;&#60DoPN&#62Jan;1878169
78;zero|Skywalker;1877425
79;ѕтι¬Gै२६ॆiिु〤;1769311
80;Spud_Murphy;1767999
81;LSD|Dengel;1757998
82;oldschmaniaccount;1755801
83;Achmedツ;1754042
84;פэ//ไ»є๔๔уッєу;1742617
85;ŋξţźÔňξ;1725198
86;ScrewD.¬Kenji;1705316
87;meow²;1690936
88;FISCH;1685264
89;UGUMULUGU;1663229
90;Penisotter;1655239
91;ѕקεεの»Alecz;1621186
92;TnTのiהgò.Óｯ;1620604
93;»хтвн;1620180
94;ĐξvïLツ°;1613976
95;Frosch;1605869
96;da¢SP´killervirus.シ;1594974
97;ЯҒ»Ritus!;1588866
98;DrehspießfleischimBrot;1586888
99;νѕρ.Luuuke!;1565549
100;(((wamboツ;1539544
