1;NordavindDNB|riolu!;363424451
2;Law¬тєснηо.STIHL;324237072
3;racehans.STIHL;123864337
4;»Kripke;96650718
5;»мєс¬ｱんﾉﾚ〢ғฟ๏;42457965
6;!dameager!;36951742
7;TnT|Lucario;32656282
8;«厶ア»Runner;27276330
9;λиפгıIZeŗefIıмєс;24460313
10;ғฟ๏〢Schmaniol.STIHL;22958016
11;Ŀĸя¬Τυявοॆ;20712276
12;always²;18374045
13;(((๙ครใวคภツ.8.1;13701883
14;Spee:D;10825888
15;#U.1.L.Constantin;10359057
16;TSMGranaDy!STIHL;10235470
17;»ЯтА«Blizz;9952707
18;DerruppigePinkipu;9914134
19;»мєс¬TMshocko.0;9828471
20;ѕтух.STIHL;8344544
21;λиפгıIjooey;7690378
22;Visionary;7338182
23;fвĭŴέŖήi;6781972
24;Steffen93;6224374
25;»кıllєя«''';5831617
26;ฬคงε.PhilKos;5567538
27;|lDgAl|ИैaHCॆo3;5256835
28;Chaos;5212583
29;Ŀĸя¬M4x1.STIHL;5067564
30;heinrichsson;5066022
31;~Zaitsev`;4931109
32;|lDgAl|HeXeRMaNBF;4745290
33;TnT.ezom;4600585
34;euklid;4540057
35;teddyleins_zweit_frau;4269186
36;chen65;4227455
37;TnTpassiI|GC;4124872
38;ғฟ๏.Logic;3886546
39;Akira;3863000
40;Ebro;3796718
41;тв»פаякι!;3745835
42;|ηงίऽ๋ίъוэ«đampf॥;3530172
43;»TaC«ङैɷÐɷMツ;3452945
44;Ŀυсĸеяѕ¬Ðēτเתน;3413580
45;-NukeDragon-;3145447
46;XR~Mr.Bones;3107275
47;Ŗėvėη'Дтzε-Ρεηĝ;3051119
48;exÐ|Bladee;3014608
49;leandagu';2988849
50;nbspŁĬżť@Z;2706239
51;ςс๙єωの¬メูล๏๙ื็ภ����;2703705
52;Neyter;2663717
53;Jaeger;2559802
54;GNDjinho;2509945
55;Һקςоופεוѕε;2509593
56;|lDgAl|ИैaHCॆo3;2506747
57;989.kH;2413574
58;Dunno|Neon;2401675
59;.asozialer.hal.ko;2384853
60;10°Lนkε«;2296628
61;Ńitřoχツ;2251286
62;Јσнηηуғιχะ;2177715
63;Maddin-GÖ;2103111
64;хγ»looo;2091485
65;Junidan龍;2087537
66;EasyืX;2081075
67;UwS||Franzis²;2065785
68;ΧЯ//Асίδ*GG;2025623
69;Hyker///нот;2007141
70;Germany///Paddi.iGn;1973430
71;Nasenbär;1970347
72;Mini;1966567
73;Schnuffi;1931384
74;thewne;1926447
75;apΧ.คใεאD;1924762
76;sebi;1918774
77;Crucial;1897681
78;zero|Skywalker;1875113
79;&#60DoPN&#62Jan;1869976
80;ѕтι¬Gै२६ॆiिु〤;1761150
81;LSD|Dengel;1750723
82;Spud_Murphy;1749633
83;oldschmaniaccount;1747880
84;Achmedツ;1745386
85;פэ//ไ»є๔๔уッєу;1740231
86;ŋξţźÔňξ;1718695
87;ScrewD.¬Kenji;1701885
88;FISCH;1678269
89;meow²;1670907
90;UGUMULUGU;1656882
91;Penisotter;1649878
92;ѕקεεの»Alecz;1619007
93;TnTのiהgò.Óｯ;1615781
94;ĐξvïLツ°;1609552
95;»хтвн;1607960
96;Frosch;1595270
97;da¢SP´killervirus.シ;1588975
98;DrehspießfleischimBrot;1577460
99;ЯҒ»Ritus!;1572959
100;νѕρ.Luuuke!;1562036
